"","f","k","du","dv","interface"
"2489",0.141631403,0.045652834,0.002900705,5.76e-05,81.24023438
"2490",0.010714033,0.023324358,3.83e-05,2.5e-05,0
"2491",0.209859257,0.089136264,8.38e-05,2.7e-05,0
"2492",0.111109876,0.017161639,0.000146634,7e-05,0
"2493",0.195574265,0.0030025,0.000306302,9.3e-06,251.8457031
"2494",0.149079193,0.052873776,0.000513918,1.17e-06,167.34375
"2495",0.224950476,0.058065177,9.1e-05,1.17e-05,103.7988281
"2496",0.224073221,0.016279801,0.000150918,3.32e-05,100.546875
"2497",0.057067833,0.008062642,0.003270187,0.000371278,0
"2498",0.119097694,0.04621766,0.000164489,3.04e-05,70.6640625
"2499",0.241982272,0.026135534,4.54e-05,5.3e-07,7.34375
"2500",0.209651487,0.087031908,0.000935333,3.71e-06,195.0976563
"2501",0.070739623,0.075584438,0.000440727,0.000146242,8.57421875
"2502",0.203862779,0.034571507,0.002764558,0.000161985,58.19335938
"2503",0.144482981,0.040073751,0.00234994,8.66e-06,47.63671875
"2504",0.170336221,0.081475242,0.010946304,0.003178736,0
"2505",0.03342707,0.02785844,9.32e-05,7.82e-06,0
"2506",0.225501221,0.037038818,0.000413342,2.66e-07,5.625
"2507",0.229314329,0.015611337,5.95e-05,3.76e-05,0
"2508",0.195578416,0.016941169,2.38e-05,9.18e-06,0
"2509",0.238581216,0.06696455,0.208728463,0.001763936,0
"2510",0.18404517,0.067943247,0.000134653,1.78e-05,109.2675781
"2511",0.063810582,0.06324218,4.26e-05,4.77e-07,227.6855469
"2512",0.228676993,0.09153028,7.91e-05,1.05e-05,0
"2513",0.013257598,0.065980366,0.000270574,3.12e-07,53.828125
"2514",0.05572944,0.042069617,0.001501283,7.85e-06,124.7558594
"2515",0.11623496,0.022474131,0.000278829,1.11e-06,391.6015625
"2516",0.244891672,0.055799483,0.002054472,0.001125857,0
"2517",0.095346564,0.091870626,0.027721812,0.011751206,0
"2518",0.234278231,0.001780344,0.000184543,0.00012519,0
"2519",0.140473081,0.024155484,0.001264166,5.78e-06,188.9453125
"2520",0.240423554,0.078251577,0.015091293,0.00304115,0
"2521",0.235003494,0.027139567,1.78e-05,1.76e-05,0
"2522",0.025081298,0.026526532,2.47e-05,2.32e-06,3.45703125
"2523",0.005268352,0.092354988,0.004080702,8.27e-06,12.55859375
"2524",0.027959895,0.028099346,0.004377889,1.06e-05,24.6484375
"2525",0.16206992,0.064514279,3.85e-05,4.59e-06,218.6132813
"2526",0.22389065,0.045217386,0.001068781,2.02e-05,150.6835938
"2527",0.056765159,0.073612843,5.58e-05,4.25e-06,278.7109375
"2528",0.048053727,0.094509824,8.95e-05,3.63e-05,0
"2529",0.235590696,0.099988602,0.000608188,5.93e-06,250.390625
"2530",0.195245968,0.034416538,0.000343669,0.000135811,0
"2531",0.207832735,0.03842647,0.000392461,0.000165786,0
"2532",0.06866526,0.047818774,4.28e-05,3.09e-07,105.6054688
"2533",0.234331649,0.090402301,0.003124053,4.12e-05,81.18164063
"2534",0.080368784,0.090152572,0.000462137,1.47e-06,181.09375
"2535",0.157373247,0.07667676,6.17e-06,3.42e-06,0
"2536",0.084885752,0.026478211,7.73e-06,3.65e-06,1.93359375
"2537",0.054995419,0.042956623,0.001685061,0.000283165,0
"2538",0.106498684,0.00640672,0.000251268,1.69e-06,409.4238281
"2539",0.233063163,0.080952765,0.000126641,7.14e-05,0
"2540",0.182567622,0.030255515,0.002107212,0.000581393,0
"2541",0.111914018,0.017820184,5.12e-05,1.66e-05,0
"2542",0.096086606,0.045213383,8.6e-05,1.16e-05,3.427734375
"2543",0.013807688,0.008068687,0.001454002,5.46e-06,39.39453125
"2544",0.173578989,0.094535684,0.026578649,0.000595276,0
"2545",0.045803507,0.025354784,0.000319953,0.000227703,0
"2546",0.118184398,0.067681514,0.00011884,1.5e-06,352.3925781
"2547",0.032617919,0.064458448,0.02135201,0.00020344,19.62890625
"2548",0.109076128,0.044150988,0.00036589,0.000138447,0
"2549",0.115388141,0.057498189,0.000196227,2.75e-05,115.1269531
"2550",0.137824521,0.034583575,3.9e-06,3.6e-06,5.1171875
"2551",0.028144013,0.091773466,7.37e-05,3.19e-06,180.3125
"2552",0.154906309,0.058253172,0.002026925,9.06e-05,71.1328125
"2553",0.007047801,0.055667438,0.003890495,3.65e-06,15.625
"2554",0.24845735,0.025306866,0.000186453,7.32e-07,9.21875
"2555",0.085060576,0.005135588,0.016498853,0.000928126,0
"2556",0.125675536,0.000264824,0.003981184,4.83e-05,70.32226563
"2557",0.137516262,0.094362527,0.000357239,1.07e-06,106.2890625
"2558",0.047354382,0.03988321,0.003432692,0.001778679,0
"2559",0.052481164,0.013237412,0.01087064,1.92e-05,24.08203125
"2560",0.11662407,0.084536893,0.003219443,0.002778545,0
"2561",0.051519054,0.049667759,0.000356411,5.72e-06,218.7109375
"2562",0.134744541,0.019510203,0.050248385,0.000241123,18.10546875
"2563",0.000930976,0.009187444,1.46e-05,4.26e-06,2.431640625
"2564",0.244353152,0.053125078,0.012839527,0.000431027,0
"2565",0.145725423,0.080742421,7.84e-05,9.88e-06,162.2753906
"2566",0.066551712,0.047105088,0.000498288,4.46e-05,68.61328125
"2567",0.249936462,0.011102039,0.000563473,3.5e-05,143.203125
"2568",0.12893918,0.031855854,0.030928952,2.57e-06,5.46875
"2569",0.198781189,0.026076046,0.008270862,0.00016768,49.90234375
"2570",0.238723825,0.050915989,0.00087404,0.000130458,1.7578125
"2571",0.220482571,0.034940534,0.000575026,2.53e-06,343.7207031
"2572",0.201692949,0.051402856,1.56e-05,9.73e-06,0
"2573",0.088870379,0.02140297,9.39e-05,5.74e-07,378.7792969
"2574",0.151287558,0.067536573,4.11e-05,5.76e-06,206.5429688
"2575",0.092777515,0.014165975,0.312971994,0.000170352,5.15625
"2576",0.009525846,0.003949185,7.89e-05,7.09e-06,3.8671875
"2577",0.012237726,0.084350719,0.000817006,1.96e-05,34.56054688
"2578",0.170029625,0.001431117,3.59e-05,8.03e-06,0
"2579",0.116787773,0.001353204,8.38e-07,2.82e-07,5.1953125
"2580",0.111200479,0.086154428,0.000338492,2.54e-06,337.7832031
"2581",0.240359576,0.081984347,0.016460785,0.000133021,26.796875
"2582",0.191436139,0.042507215,0.002113807,7.82e-06,137.1875
"2583",0.160320114,0.039166315,0.001523105,0.000299018,21.68945313
"2584",0.105109776,0.097405573,4.35e-05,3.49e-05,0
"2585",0.111327226,0.070254707,4.04e-06,5.26e-07,7.8125
"2586",0.134046634,0.019120804,6.78e-05,1.58e-06,429.9511719
"2587",0.113590177,0.015669621,0.015655721,1.44e-06,5.5859375
"2588",0.15964542,0.090256057,0.000539697,1.86e-05,132.4609375
"2589",0.02989723,0.025089946,8.92e-05,5.24e-06,0
"2590",0.171378628,0.05587249,0.000253392,9.29e-08,7.96875
"2591",0.202643158,0.064237933,0.000262144,0.000159049,0
"2592",0.023724402,0.005391759,5.35e-05,1.81e-06,3.4375
"2593",0.037230446,0.028102782,8.27e-06,1.08e-06,2.44140625
"2594",0.187717471,0.067735154,0.000257213,4.09e-05,2.8125
"2595",0.073742824,0.009566483,0.001528727,6.74e-06,21.11328125
"2596",0.126344781,0.05754448,0.049504984,1.15e-05,4.0234375
"2597",0.029648547,0.007531244,0.006702575,1.92e-05,21.97265625
"2598",0.125736911,0.03978635,0.000261372,0.000257068,0
"2599",0.175523023,0.059175625,0.000113514,4.21e-05,0
"2600",0.116229341,0.098531999,0.107828194,3.15e-05,5.078125
"2601",0.147639826,0.00740649,0.014117856,0.000176778,33.89648438
"2602",0.147560605,0.048699562,7.57e-06,6.99e-07,8.4765625
"2603",0.161703674,0.053718616,4.02e-05,1.93e-06,342.2753906
"2604",0.115036266,0.086919434,4.73e-05,1.16e-05,0.1953125
"2605",0.012876473,0.041040266,0.000346369,3.45e-06,123.8378906
"2606",0.134822861,0.076122953,0.001536713,0.000142438,50.2734375
"2607",0.248291317,0.046464573,0.000947346,7.2e-05,72.27539063
"2608",0.14036959,0.02845561,4.1e-06,7.6e-07,4.375
"2609",0.157551628,0.081569743,0.000158461,2.19e-06,332.9882813
"2610",0.179590382,0.068763596,0.013108979,0.003321612,0
"2611",0.064008229,0.084135331,0.007109798,2.1e-05,31.11328125
"2612",0.003380267,0.057370547,0.001986345,6.46e-07,8.5546875
"2613",0.026853983,0.062456213,0.000873495,5.11e-06,96.86523438
"2614",0.202019777,0.05851619,1.21e-05,1.19e-07,7.65625
"2615",0.242581312,0.005489252,0.000205307,1.29e-07,7.03125
"2616",0.091682167,0.011814976,0.000841149,9.01e-06,173.1054688
"2617",0.057150759,0.048406374,0.000977734,0.000112565,30.26367188
"2618",0.166695656,0.075479145,0.000171528,7.9e-05,0
"2619",0.165123098,0.028921058,0.003674655,0.000322891,28.0859375
"2620",0.004588895,0.084680293,0.000330961,0.000213846,0
"2621",0.025186799,0.006949608,0.000176133,2.43e-05,0
"2622",0.066810602,0.065071994,0.001346777,3.35e-06,65.25390625
"2623",0.198214238,0.020275235,5.8e-07,3.92e-09,5.390625
"2624",0.039811666,0.09090166,2.69e-05,4.96e-06,151.1132813
"2625",0.049689697,0.042576655,0.000474893,4.11e-07,32.6953125
"2626",0.179850226,0.038187351,1.97e-06,1.48e-06,0
"2627",0.207162786,0.068069479,0.000134729,7.32e-08,6.875
"2628",0.011814134,0.017692398,0.000268668,4.24e-06,91.5234375
"2629",0.187234712,0.055284105,9.76e-06,4.01e-06,0
"2630",0.208961888,0.001911271,0.002279996,0.000354737,0
"2631",0.017621942,0.081765363,0.005047768,0.000286224,7.2265625
"2632",0.046795121,0.076084821,2.59e-06,4.74e-08,8.125
"2633",0.088305827,0.026868807,0.003819003,0.000203269,1.25
"2634",0.032036734,0.065896165,0.000496978,5.2e-06,75.83984375
"2635",0.087679478,0.009264824,8.84e-05,4.96e-07,190.9765625
"2636",0.140559759,0.097537748,5.81e-05,1.08e-06,7.65625
"2637",0.12493675,0.082961841,0.000728785,4.52e-06,204.9707031
"2638",0.130907011,0.061584186,7.79e-05,8.32e-06,246.0449219
"2639",0.136410892,0.085657356,0.002435189,0.000394171,0
"2640",0.134610828,0.030812193,0.00075837,9.14e-06,228.6621094
"2641",0.237490321,0.075494352,2.4e-05,2.22e-05,0
"2642",0.079076634,0.00440489,0.059295531,0.004105932,0
"2643",0.012600599,0.064668419,1.69e-05,6.25e-06,0
"2644",0.171686964,0.000199272,7.83e-05,2.5e-07,11.015625
"2645",0.02397814,0.092058402,0.001363675,1.59e-05,45.4296875
"2646",0.144002651,0.038713039,0.001455843,9.34e-06,175.6835938
"2647",0.139086885,0.047805395,2.94e-05,8.58e-07,8.125
"2648",0.059112655,0.076150385,0.000191813,8.1e-06,180.0683594
"2649",0.059811839,0.056929272,0.035741922,0.00149848,0
"2650",0.040187124,0.077621021,0.000126953,1.12e-05,134.1992188
"2651",0.196123914,0.03391735,0.023003259,0.000574578,0
"2652",0.239633423,0.084405864,0.000338794,7.08e-07,8.59375
"2653",0.109596508,0.067447285,0.000413104,4.97e-05,90.12695313
"2654",0.005072344,0.046843317,0.000395808,5.94e-05,23.99414063
"2655",0.079142595,0.07824434,6.14e-05,9.67e-06,172.4804688
"2656",0.057710226,0.073180028,3.26e-05,9.46e-08,10.3125
"2657",0.181124483,0.074287445,0.003104413,4.46e-05,80.92773438
"2658",0.230393759,0.089564336,0.000167795,9.22e-05,0
"2659",0.088467257,0.099405124,5.88e-05,6.95e-07,10.9375
"2660",0.079482777,0.075850533,0.00300035,0.000101402,52.8515625
"2661",0.124725614,0.018596418,8.64e-05,5.55e-06,0
"2662",0.004146208,0.010983639,0.001140236,3.83e-05,3.18359375
"2663",0.181759534,0.062007257,0.041408514,6.04e-05,12.8125
"2664",0.002695255,0.032173974,0.007594712,6.38e-06,15.68359375
"2665",0.246333255,0.021142114,8.48e-05,1.38e-07,6.71875
"2666",0.067855267,0.056304329,5.39e-05,5.84e-06,225.546875
"2667",0.136311292,0.059712204,0.000879083,5.8e-05,91.30859375
"2668",0.215476367,0.03631436,0.00014764,6.23e-06,349.9316406
"2669",0.206589022,0.001682517,9.51e-05,6.95e-05,0
"2670",0.187609999,0.034741406,2.42e-06,1.5e-06,0
"2671",0.186449321,0.007804406,0.000193399,1.94e-05,0
"2672",0.03722349,0.012572028,4.84e-05,3.6e-06,0
"2673",0.002343905,0.065547631,0.000205498,5.32e-06,30.91796875
"2674",0.09459151,0.04727469,0.026568133,6.61e-06,5.859375
"2675",0.136086208,0.09996995,0.005444959,1.61e-05,15.17578125
"2676",0.246806164,0.02290249,0.001039994,6.39e-06,171.9921875
"2677",0.151465415,0.028357925,1.56e-05,2.05e-07,12.03125
"2678",0.203004382,0.074552886,0.000792233,3.8e-07,8.4375
"2679",0.203814908,0.002969538,0.000286954,0.00023073,0
"2680",0.044837532,0.053489041,1.8e-05,5.45e-06,0
"2681",0.037657817,0.024644974,5.62e-05,2.38e-05,0
"2682",0.001586164,0.046139907,0.003844317,8.84e-05,0
"2683",0.143920026,0.065587451,5.19e-05,6.73e-07,9.375
"2684",0.113517227,0.095274533,0.001011642,0.000142544,21.35742188
"2685",0.099569382,0.022648284,0.000341296,0.00016492,0
"2686",0.091206873,0.028753358,0.011153597,9.39e-06,13.22265625
"2687",0.127857498,0.045875276,0.015066636,0.000149382,29.48242188
"2688",0.16014553,0.023846582,0.000304067,3.15e-06,428.28125
"2689",0.087544269,0.096295043,0.005774373,0.000218381,24.89257813
"2690",0.082472833,0.071055822,0.00117446,0.000613595,0
"2691",0.21387813,0.027628225,4.56e-07,1.78e-07,0
"2692",0.143144526,0.025171019,0.005209001,0.000138043,57.71484375
"2693",0.215420011,0.016292773,0.004451251,0.000108008,66.81640625
"2694",0.247496245,0.041383612,0.00014784,1.43e-05,164.0136719
"2695",0.107880825,0.056985373,3.67e-05,9.27e-06,176.5527344
"2696",0.026028238,0.021631614,0.000376134,2.27e-05,3.876953125
"2697",0.161397259,0.078705413,6.97e-07,4.5e-08,0
"2698",0.204067722,0.052556532,0.000717969,6.7e-07,15.46875
"2699",0.189001995,0.026516719,0.04663677,9.1e-05,18.06640625
"2700",0.064925122,0.062980136,0.012520683,1.76e-05,11.42578125
"2701",0.246068191,0.028106901,0.001318475,0.000599445,0
"2702",0.221993882,0.097371268,0.001343513,0.000191082,0
"2703",0.146291671,0.024500778,0.000149586,1.42e-05,0
"2704",0.067430599,0.059872511,1.94e-05,7.43e-06,4.0625
"2705",0.221522679,0.044660276,0.000593882,1.34e-05,193.5449219
"2706",0.187178677,0.098981918,0.015013387,2.26e-05,12.3046875
"2707",0.169061101,0.007706611,0.005670351,1.74e-06,5.46875
"2708",0.056833465,0.088113369,0.000486183,7.51e-05,48.1640625
"2709",0.061277376,0.046900367,0.012230461,9.33e-05,26.93359375
"2710",0.022872992,0.08694364,0.000761807,3.01e-05,48.3203125
"2711",0.134505798,0.073095252,0.001300494,0.000127188,54.44335938
"2712",0.107413303,0.0248726,0.000200514,2.77e-05,2.548828125
"2713",0.193832353,0.097235836,0.000506626,4.37e-07,9.375
"2714",0.176170251,0.065495559,0.001496311,6.49e-05,81.9921875
"2715",0.163242614,0.005945392,2.74e-05,8.93e-06,0
"2716",0.058762448,0.090602176,0.002173617,0.000411544,0
"2717",0.012824632,0.074254961,0.001085404,1.22e-05,44.19921875
"2718",0.057939801,0.054792857,0.001499774,9.07e-06,116.0546875
"2719",0.148321164,0.020060776,2.59e-05,2.17e-06,0
"2720",0.03019299,0.044489615,0.923317516,3.71e-06,6.015625
"2721",0.157893136,0.039732928,0.001201691,0.000319294,0
"2722",0.224270453,0.060904418,0.000167808,2.1e-05,4.1015625
"2723",0.23616007,0.032732372,0.003644566,0.000115996,64.9609375
"2724",0.248182048,0.023536065,0.001427104,8.53e-07,10
"2725",0.203273582,0.087004283,0.009376652,0.00084383,0
"2726",0.049377201,0.000721314,9.9e-07,9.36e-07,2.822265625
"2727",0.104434526,0.036159363,0.001408917,4.02e-05,105.6054688
"2728",0.041737054,0.016598985,0.00927095,3.82e-05,36.1328125
"2729",0.176152283,0.069846195,3.27e-07,2.38e-07,0
"2730",0.104293395,0.018983038,0.000578125,3.03e-05,0
"2731",0.206574312,0.010342842,0.001638135,6.15e-05,104.1699219
"2732",0.142069159,0.094432566,0.000290083,2.62e-06,371.3964844
"2733",0.133507402,0.042258206,9.41e-05,2.43e-05,0
"2734",0.176402139,0.011587085,9.01e-06,6.2e-06,0
"2735",0.165513793,0.016564329,0.001958929,4.59e-06,97.20703125
"2736",0.005913547,0.010671287,0.00856951,1.18e-05,25
"2737",0.023737572,0.096658575,0.000497217,2.1e-05,53.05664063
"2738",0.075899138,0.007828751,0.007254034,1.68e-06,4.921875
"2739",0.1303197,0.051478991,0.000574,5.64e-05,92.578125
"2740",0.022658852,0.035826942,2.61e-05,3.2e-06,0
"2741",0.218597882,0.051864168,8.63e-05,3.72e-05,0
"2742",0.157999666,0.032363892,0.002263851,6.36e-05,91.70898438
"2743",0.177764981,0.050117241,0.003071364,9.61e-06,5.9375
"2744",0.229772672,0.044481349,0.000785164,0.000354862,0
"2745",0.242306672,0.07688359,0.005496843,0.002911195,0
"2746",0.100475868,0.072885349,0.005385014,0.000207824,36.875
"2747",0.18452607,0.080524915,0.001960439,0.000637625,0
"2748",0.180487269,0.086473603,1.15e-06,2.28e-07,0
"2749",0.158855836,0.023501254,7.26e-05,7.97e-09,9.375
"2750",0.220675048,0.046198381,0.000695619,0.000451305,0
"2751",0.092590301,0.029687302,0.000295995,1.12e-05,131.7675781
"2752",0.144313831,0.094721311,3.14e-05,1.47e-05,0
"2753",0.029312699,0.045756543,0.000365641,0.000348914,0
"2754",0.00340464,0.057992207,1.16e-05,1.77e-07,11.40625
"2755",0.027008019,0.023888525,0.05702467,1.92e-06,6.5625
"2756",0.174311139,0.09934673,0.134871027,0.058332607,0
"2757",0.078191799,0.076673438,7.95e-05,6.95e-05,0
"2758",0.192546973,0.06301753,0.000313983,5.13e-06,329.6386719
"2759",0.198908887,0.045498612,0.000646474,3.47e-05,126.8164063
"2760",0.185134124,0.00999795,2.87e-05,3.68e-07,11.6015625
"2761",0.058030169,0.071627507,0.008134692,0.000136309,30.38085938
"2762",0.161227581,0.06051738,0.000291323,9.11e-08,7.34375
"2763",0.232148822,0.038926443,0.000304371,5.2e-06,373.3300781
"2764",0.202738157,0.021449988,1.56e-05,1.55e-05,0
"2765",0.108907094,0.077092802,0.000127069,7.51e-06,237.4902344
"2766",0.092480422,0.074295283,0.008275575,2.71e-05,16.58203125
"2767",0.182595726,0.080366099,9.91e-05,6.13e-06,250.3808594
"2768",0.062042239,0.049312693,0.041892696,0.000224057,23.53515625
"2769",0.249323674,0.084531084,0.000173487,1.82e-05,0.9765625
"2770",0.029036606,0.006001154,0.005540398,0.000402427,0
"2771",0.002554694,0.093507592,0.000440575,8.28e-05,0
"2772",0.145415868,0.031877076,0.058900443,0.000650013,0
"2773",0.219787718,0.098721089,3.94e-05,3.9e-06,2.1875
"2774",0.102015177,0.020446507,8.31e-05,2.91e-05,0
"2775",0.197655596,0.042224421,0.006856043,2.23e-05,47.0703125
"2776",0.181695404,0.081439904,0.440135134,5.48e-05,3.75
"2777",0.159400947,0.054790256,6.15e-06,7.29e-07,5.625
"2778",0.208205985,0.082657828,0.000601016,3.26e-07,7.5
"2779",0.185730079,0.06827821,0.002340002,2.97e-05,100.9765625
"2780",0.070124295,0.031412175,0.003245789,1.05e-05,69.609375
"2781",0.0296079,0.050778506,0.00048493,0.000201864,0
"2782",0.02358943,0.086925575,0.003416091,6.24e-06,14.58984375
"2783",0.037474078,0.059205076,0.001057805,1.52e-05,95.72265625
"2784",0.231283183,0.002718385,2.95e-05,7.1e-08,8.0859375
"2785",0.000607077,0.080264682,5.56e-05,1.76e-05,0
"2786",0.130392939,0.042282632,0.000208778,4.3e-07,74.609375
"2787",0.000987952,0.02677773,0.000135774,2.89e-06,27.24609375
"2788",0.085749158,0.085010963,0.004588603,4.21e-05,45.16601563
"2789",0.126945996,0.011420541,0.003388727,1.53e-05,11.73828125
"2790",0.083082455,0.006279455,8.51e-05,4.22e-06,0
"2791",0.192081276,0.015546202,1.39e-05,7.63e-06,0
"2792",0.053596186,0.03464803,1.68e-05,7.16e-07,475.5273438
"2793",0.113112679,0.08580396,0.000656632,8.87e-05,49.48242188
"2794",0.069435458,0.02329364,2.53e-06,4.48e-08,6.8359375
"2795",0.018008562,0.037516416,0.003143648,0.000255835,20.7421875
"2796",0.083487267,0.043320886,4.42e-05,3.85e-05,0
"2797",0.132913945,0.038484327,0.000147531,8.02e-05,0
"2798",0.054300073,0.089811854,0.000232402,1.71e-06,282.6953125
"2799",0.042252194,0.06215055,0.001269069,9.75e-07,27.12890625
"2800",0.043770974,0.02496907,0.212003057,4.7e-05,6.2109375
"2801",0.165514873,0.008462761,0.002668952,0.000198416,0
"2802",0.03843364,0.037523932,0.003544174,0.00011053,39.375
"2803",0.233912078,0.047717986,1.41e-05,1.34e-05,0
"2804",0.092522695,0.002159615,0.005906375,1.85e-08,6.015625
"2805",0.201414518,0.01329917,9.08e-07,5.43e-07,2.734375
"2806",0.15838053,0.011951781,0.002155297,6.65e-06,124.1601563
"2807",0.192486273,0.088515553,0.002029007,4.45e-06,70.8984375
"2808",0.01933097,0.098185068,3.33e-05,6.97e-06,0
"2809",0.202213709,0.021515489,0.000621856,5.58e-07,4.84375
"2810",0.172995622,0.037686239,5.94e-05,1.51e-06,374.5605469
"2811",0.073720794,0.000115726,0.002322984,5.95e-05,0
"2812",0.093407496,0.049546489,1.03e-05,2.79e-07,12.65625
"2813",0.035302529,0.015727,0.005816474,0.002886184,0
"2814",0.206850913,0.009159757,0.003351583,2.72e-05,63.2421875
"2815",0.014016697,0.06336918,0.006993662,4.22e-05,21.26953125
"2816",0.004040981,0.058999298,0.207355205,0.000231326,11.9921875
"2817",0.008618891,0.096348416,0.406063795,2.59e-05,6.2890625
"2818",0.110412937,0.080623164,0.135873622,0.000558703,0.8203125
"2819",0.052484244,0.069008338,0.003317319,9.32e-05,45.83007813
"2820",0.02190795,0.098611809,6.45e-05,1.62e-05,0.2734375
"2821",0.220903546,0.077924596,6.9e-05,6.6e-05,0
"2822",0.092213696,0.095670189,0.000127564,1.77e-05,93.13476563
"2823",0.004536007,0.006524043,0.000295498,5.6e-05,1.650390625
"2824",0.120308966,0.088383207,0.001597456,2.03e-06,50.91796875
"2825",0.006112984,0.016895228,0.009034344,2.7e-05,29.765625
"2826",0.222759187,0.041503828,0.000890486,5.99e-06,240.7714844
"2827",0.043925461,0.060314883,6.34e-05,2.58e-05,78.77929688
"2828",0.005956707,0.036404841,3.63e-05,1.62e-05,0
"2829",0.15727716,0.073640899,0.012102306,8.77e-06,11.03515625
"2830",0.230013291,0.003767491,0.000414584,4.41e-05,101.5332031
"2831",0.144974418,0.001365264,0.000308312,3.85e-06,328.59375
"2832",0.127262238,0.06369245,4.38e-05,2.41e-06,331.8652344
